ID mean fc padj line1 line2
ZC123.4c 8.16967935274018 2.62236842067985 2.04031082071137e-11 A1 A4
C55C3.7 6.2741973213757 2.8803912270384 1.06891326078273e-07 A1 A5
F17A9.4 6.24054330977348 -2.07456928953782 0.00204020360300826 A1 A5
F54D10.3 11.8698450302528 1.97071708362443 0.000616291716843948 A1 A5
K10G9.2 7.49582024240617 1.92923553174502 0.000944627733674136 A1 A5
R05G6.5 7.80214815126878 3.83229815520185 1.66733760582011e-18 A1 A5
R10F2.1 9.83186315438467 -3.21435297152057 2.8620866296704e-13 A1 A5
T14G10.8a.2 9.21122920962791 2.93572325240501 2.11634123196111e-10 A1 A5
T24A11.3 5.91568744569873 -2.7072973271708 5.37639757670972e-06 A1 A5
VW06B3R.1b 7.55197722634992 1.96764437603376 0.000616291716843948 A1 A5
Y47H10A.1 8.105466520464 -3.36191596610921 1.24244670756788e-13 A1 A5
Y66D12A.3 8.05478872924916 1.76559728203546 0.0040090006123359 A1 A5
ZC123.4c 8.05824390669369 2.49199472502217 2.75779867661816e-07 A1 A5
ZK418.7 8.43171181749192 1.86011884984904 0.00162894120884666 A1 A5
B0261.8 7.76914003947834 -1.80174890572309 0.000201133343194077 A1 A6
B0348.5a 8.82866542158676 -2.67432813450135 1.41533826997467e-12 A1 A6
B0454.9 8.23483884116991 1.93499776771964 7.42146352192916e-06 A1 A6
C09G5.7 8.88988663792928 -1.55669366485238 0.00123565863262541 A1 A6
C37A5.9 9.53552351862018 1.50083901522571 0.00103388303901521 A1 A6
C47B2.8 7.75071094481521 -2.57014870131386 5.46005788980315e-10 A1 A6
C55C3.7 7.25925636130321 3.95927494594563 1.22533226334709e-23 A1 A6
D2096.10 4.62800241163349 2.43145616576151 0.00972264853057184 A1 A6
F17A9.4 6.24697137146832 -2.04137510122958 0.000227395109601997 A1 A6
F44G3.6.2 5.0455134061031 -2.29514342716229 0.00272339779349634 A1 A6
F47G6.2 6.92957890685511 -1.75909664399956 0.00130663735740004 A1 A6
F54D10.3 11.9957934257448 2.12711200532237 6.78277703318998e-10 A1 A6
R01H10.6 7.08828503183002 3.77658670890613 3.08579394868347e-21 A1 A6
R05G6.5 7.68498131020862 3.70653691178971 2.04080207157863e-22 A1 A6
R10F2.1 9.84391262681698 -3.09502200881346 3.85020963473772e-20 A1 A6
R11G10.3 6.3877273227039 -1.67827074567512 0.00972264853057184 A1 A6
T14G10.8a.2 8.49951240980317 2.09844771385513 2.98470415298978e-07 A1 A6
T23G11.1 6.38876708934953 2.01049459854413 0.000201133343194077 A1 A6
T24A11.3 5.98854321926141 -2.23213061263584 6.01848924076259e-05 A1 A6
T26C11.5 7.7550670926464 1.45495772113667 0.00915322187458766 A1 A6
VW06B3R.1b 7.67826601269198 2.12452199438106 9.90518194539584e-07 A1 A6
W09H1.2 5.93099454349701 -2.23654665408364 6.993865154221e-05 A1 A6
Y37E11AL.1 8.03684514584841 -1.60959115240074 0.00169271450591003 A1 A6
Y45F10A.3b 6.79676276952131 2.07087165113012 2.6867911186477e-05 A1 A6
Y47H10A.1 8.09407557651873 -3.49594961011251 1.37263109657121e-20 A1 A6
ZC123.4c 8.03548379942568 2.46515091711847 6.1261391162747e-10 A1 A6
ZC416.1 9.06787167683937 -1.7339101792465 7.07018415239615e-05 A1 A6
B0261.8 7.77263796991784 -1.78612160322373 0.00014953753633654 A1 A8
B0348.5a 8.94160613354165 -1.99514421320754 7.38481221901017e-08 A1 A8
B0454.9 8.37043029455295 2.10404307771717 1.76125527146202e-07 A1 A8
C09G5.7 8.62355163579287 -3.13218525722961 4.39959596524369e-19 A1 A8
C37A5.9 10.1510297002103 2.28334003408131 7.67843565979092e-13 A1 A8
C47B2.8 7.67226925381745 -3.23031772863999 1.28637680635566e-16 A1 A8
C55C3.7 6.72061292966924 3.3780294359876 3.42151412387068e-14 A1 A8
D2096.5 6.4709240359235 -1.89031012516175 0.00315472119199023 A1 A8
F17A9.4 6.27718424715994 -1.89305682763739 0.00533614519492207 A1 A8
F49C5.4 7.81798335376582 -1.78517827823177 0.000137489913028162 A1 A8
K07E8.10 5.04789015366122 2.91734516973506 9.23257315619879e-05 A1 A8
R05G6.5 7.77691539884538 3.80527726702847 9.78665853070554e-24 A1 A8
R10F2.1 9.958106043021 -2.25813591580857 3.4280791540358e-13 A1 A8
T23G11.1 7.1616865096371 2.92476891544511 6.08537496749521e-12 A1 A8
T24A11.3 5.94543421599412 -2.49704293923779 5.64563577894793e-05 A1 A8
W02A11.3 6.81564057412667 -2.10572135631777 6.11074400687623e-05 A1 A8
W05F2.6a 8.78573403011415 1.62165842246576 0.000232865175062335 A1 A8
W09H1.2 5.93545002243884 -2.21127720153613 0.00105181298109291 A1 A8
Y45F10A.3b 7.28419610677946 2.65354182668375 7.11567178069818e-10 A1 A8
Y47H10A.1 8.08872917022427 -3.56302812261283 1.6317711451655e-22 A1 A8
Y48B6A.10 5.35931951412209 -2.31208686429995 0.00533614519492207 A1 A8
Y48C3A.16 3.85147647485555 3.49847478465604 0.00521931262861564 A1 A8
ZC123.4c 7.86386659802559 2.26014659156324 5.71375223991046e-08 A1 A8
ZK856.4b 8.79905132217375 1.5004100149015 0.00139749367995487 A1 A8
B0348.5a 8.89947884443429 -2.21862614243952 0.00870268293530072 A1 A9
C03A7.14 5.08730072776603 -6.06592465723124 7.17526583735134e-09 A1 A9
C06E4.5 6.52257436389176 -3.86190897572905 8.30690286789934e-07 A1 A9
C07G1.7 4.76883354836649 -5.74212834223004 9.36628330065808e-07 A1 A9
C18B10.6 8.73574202736528 2.57931797927837 0.00183057727988862 A1 A9
C37A5.9 10.4589416023852 2.64711388186338 0.000683223107201347 A1 A9
C54E10.1 4.80403583947489 -5.77798021325006 7.20446398438895e-07 A1 A9
C55C3.7 7.35064616395046 4.05634671671759 9.92291612166169e-10 A1 A9
F44E7.5a 7.58594378754753 -3.00649198797935 5.19388252664523e-05 A1 A9
F52C6.14 4.70845286304858 -4.14066631202176 0.00594310701177577 A1 A9
F56F4.5 5.58952382217648 -3.80830235479428 0.000563485860015088 A1 A9
K10G9.2 7.83040853756505 2.34017618037416 0.00659147997787876 A1 A9
R05G6.5 8.33121585268125 4.39212924809005 6.68225126226401e-12 A1 A9
T05B9.2 6.60833771690139 -3.20804627558078 0.000147338328624477 A1 A9
T14G10.8a.2 9.80720353282783 3.59413369278692 7.57023670610757e-08 A1 A9
T23G11.1 6.84116026268846 2.55618411184333 0.00445549284173767 A1 A9
Y45F10A.3b 7.36988475758431 2.75239216243793 0.000470768913716142 A1 A9
Y47H10A.1 8.08886357743511 -3.56130611317583 8.96974385692396e-08 A1 A9
Y53F4B.16 6.76546828874262 2.60975480271059 0.00379741898161129 A1 A9
Y71H2B.1 3.86203787490606 4.81155647962143 0.00546454222081413 A1 A9
Y94H6A.12a 7.09570687675321 2.98755718482368 9.27164642999291e-05 A1 A9
ZC123.4c 8.86670688713981 3.40648566586492 8.30690286789934e-07 A1 A9
ZC15.1 6.28162079841964 -3.60280511403382 4.3760132985089e-05 A1 A9
ZK1010.5 4.8341915948787 3.85261526496285 0.00646503036087446 A1 A9
ZK177.9 4.21009089408041 -5.17058023499652 0.000683223107201347 A1 A9
ZK250.15 5.24931366520083 -6.2302233152823 3.55791853936333e-10 A1 A9
ZK418.7 8.90264595400203 2.43768884137684 0.00539557961208568 A1 A9
B0348.5a 8.85412220039014 -2.49616966682486 4.49436609038511e-08 A1 A10
B0454.9 7.97776259835648 1.60238489238517 0.00902121552939632 A1 A10
C03A7.14 5.14198851263142 -4.20721247524385 1.94692445264202e-05 A1 A10
C05E11.1 9.72276813968828 1.69728766670383 0.00145804379849812 A1 A10
C06B8.7 10.4998161741418 -1.50394829092218 0.00157639558715449 A1 A10
C06E4.5 6.53371904861364 -3.69775822726782 1.10281415121325e-09 A1 A10
C07G1.6 3.92040953684201 -4.87196385480523 0.000289842999030308 A1 A10
C07G1.7 4.81444162901876 -4.28205414570868 9.2775265327055e-05 A1 A10
C09G5.7 8.56289887599995 -3.87428407488404 8.54853386487599e-20 A1 A10
C18B10.6 8.31360733707796 2.07270643761599 7.37744311890326e-05 A1 A10
C18H2.3 4.46449544867009 -3.91160611670573 0.00214758337026848 A1 A10
C34C12.1 7.99330107948634 -1.8390529805083 0.000873980266849074 A1 A10
C37A5.9 10.043612849318 2.15283138465728 3.93867639957233e-06 A1 A10
C46G7.3 10.0149103642836 -1.94531486518805 1.45610646976095e-05 A1 A10
C54E10.1 4.84856132315249 -4.3179060167287 6.43271282352364e-05 A1 A10
C55C3.7 6.71693408838462 3.37399624666114 3.17716944721453e-09 A1 A10
D1054.5 3.85477649087327 -4.80403583947489 0.000506127460122218 A1 A10
F08F3.9b 4.92411287905481 -3.64225236836465 0.00146685368592266 A1 A10
F23C8.8 8.5638594661429 -1.60236371482513 0.00494015782265608 A1 A10
F34D6.11 6.22117959628829 -2.66979517767293 0.000797988602897598 A1 A10
F36A2.3 9.84141369158269 2.88191614990006 1.55324758840768e-11 A1 A10
F44E7.5a 7.58125421114037 -3.04943129380739 3.9592573130411e-10 A1 A10
F52C6.14 4.68256753773162 -4.72153368933123 1.45610646976095e-05 A1 A10
F53B6.6 6.21726372244022 -2.8151868705342 0.000289842999030308 A1 A10
F56A8.1b 5.53776010178319 -3.09140114645093 0.00159460136850154 A1 A10
F56F4.5 5.60016500419562 -3.65629330129393 3.58773683715292e-05 A1 A10
H14E04.3 5.76736105573343 -2.64565068969133 0.00777267274857888 A1 A10
K01C8.2 5.13095760674473 -3.14242256654329 0.00755474791630276 A1 A10
K02C4.4 6.91929961114248 -2.31948228949661 0.000285747978005454 A1 A10
K10C8.2 8.15677915105868 -1.82941355336703 0.000799444313177948 A1 A10
K12H4.1 4.46449544867009 -3.91160611670573 0.00214758337026848 A1 A10
R01H10.5 5.86585008517252 2.67244945688426 0.00181864163437525 A1 A10
R05C11.4a 8.10250198690601 1.76595188320293 0.00170041394845024 A1 A10
R05G6.5 8.12257230476424 4.17275473290032 9.22573284132335e-22 A1 A10
R10F2.1 10.052317187289 -1.78274478429057 0.000116763309926804 A1 A10
R186.1 7.30967126667158 -2.4780690896489 8.69883327506997e-06 A1 A10
R74.3b 8.04111881719495 -1.69272174498164 0.00311288778753889 A1 A10
T03D3.5 9.43993601385344 1.81921634357869 0.000506127460122218 A1 A10
T05B9.2 6.71668262356046 -2.36108948909234 0.000506127460122218 A1 A10
T05D4.1.2 5.82075201722871 -3.02308966447348 0.000672562469224448 A1 A10
T14G10.8a.2 9.77892532284692 3.56348885874401 1.86298021911087e-18 A1 A10
T24A11.3 5.9034249302055 -2.80231608968187 0.00158512660425158 A1 A10
T27A1.1 3.34963871683515 4.27708194906492 0.00298511962302352 A1 A10
W02A11.3 6.79664081796326 -2.20948120279865 0.00111463997356276 A1 A10
W05B2.2 6.38067140891382 -2.65084292985624 0.000365010803822568 A1 A10
W05F2.6a 9.41604689617262 2.40904688558638 1.77425987332245e-07 A1 A10
Y102A5C.6 8.43756797855885 -1.56402156655044 0.00789124183993897 A1 A10
Y116F11A.1 6.67449234016578 -2.80860850164943 1.10868410113186e-05 A1 A10
Y43F4A.1a 4.19160937924427 -4.20823623678964 0.00158512660425158 A1 A10
Y45F10A.3b 6.95793553264722 2.26789178683685 0.000259690100907704 A1 A10
Y47H10A.1 8.06211434452803 -3.94820640774669 8.54853386487599e-20 A1 A10
Y47H9C.9 7.97969846517605 -1.92562302911885 0.000388469309974093 A1 A10
Y48G1C.5 9.38873572925452 1.60919821046308 0.00430611563179916 A1 A10
Y50E8A.14 5.73762487040546 -2.71153073421137 0.00598031937486234 A1 A10
Y53F4B.16 6.54390294654629 2.34841206757774 0.000797988602897598 A1 A10
Y71H2AL.1 8.9809705369905 1.65607625268742 0.00347208540927355 A1 A10
Y82E9BR.21 7.15603787246095 -2.05630180480475 0.00107204309214628 A1 A10
ZC123.4c 8.53463761152494 3.03876561848317 2.04529159747675e-11 A1 A10
ZC15.1 6.31078346398775 -3.25967533731172 3.27302386050847e-06 A1 A10
ZK1010.5 4.88219169850732 3.90387969284408 0.000116763309926804 A1 A10
ZK177.9 4.24382010956973 -4.26321838762382 0.00110769015036772 A1 A10
ZK250.15 5.26582446700041 -5.32286146790959 6.74174475797879e-10 A1 A10
ZK418.7 8.39609616391975 1.81453629004505 0.00107204309214628 A1 A10
ZK994.3 7.7899333702456 -1.81051723300448 0.00157639558715449 A1 A10
C03A7.14 5.08730072776603 -6.06592465723124 5.18146369169048e-08 A1 A11
C06E4.5 6.58893342879511 -3.06992075292725 0.00821837418401503 A1 A11
C07G1.7 4.76883354836649 -5.74212834223004 3.22490778903617e-06 A1 A11
C46G7.3 9.88584689930579 -2.71916067614704 0.00398064817813517 A1 A11
F23B12.4c.2 7.64723013410356 3.46360975066135 0.000152824048604123 A1 A11
F52C6.14 4.69215288131123 -4.47964532843309 0.00251322951188188 A1 A11
F56A8.1b 5.4562757376013 -4.1592513638326 0.000858297915018854 A1 A11
R01H10.5 6.53057541990107 3.41839356973195 0.000806069944631359 A1 A11
R03D7.5a 6.71926536809999 3.37655219149451 0.000700125014717093 A1 A11
R05G6.5 8.64614020161581 4.72046531584176 7.77404167382628e-09 A1 A11
T14G10.8a.2 10.3728367769735 4.19800244822263 5.61502161481911e-07 A1 A11
W02D7.5 6.07362373247824 3.21195852166776 0.00789170720915911 A1 A11
Y45F10A.3b 7.63287231016463 3.05062366831434 0.00188884714106332 A1 A11
Y47H10A.1 8.12678336850506 -3.13797065300218 0.00130499220445479 A1 A11
Y50E8A.14 5.62136585776342 -3.97880974542986 0.0011575932198354 A1 A11
Y53F4B.16 6.98471841890073 2.86194881802799 0.00808790953864736 A1 A11
Y82E9BR.21 6.97532549001743 -3.40518965629067 0.000700125014717093 A1 A11
Y94H6A.12a 7.45426447135211 3.38559750957329 0.000283308267666932 A1 A11
Y94H6A.7 8.2908139519377 2.93614355075458 0.00574930266139711 A1 A11
ZC123.4c 8.77611220636877 3.30704622343143 0.000858297915018854 A1 A11
ZC15.1 6.21347306741204 -4.94905016427725 1.00322242816807e-07 A1 A11
ZK177.9 4.21009089408041 -5.17058023499652 0.000888489333366145 A1 A11
ZK250.15 5.24931366520083 -6.2302233152823 5.25863959198507e-09 A1 A11
B0286.1 7.67435117292439 2.18312946022362 0.00146339613639933 A1 A12
B0348.5a 8.79516508634658 -2.94222831186283 3.9057736448792e-07 A1 A12
B0511.5 5.270707393516 3.16723645675353 0.0051110763714813 A1 A12
C03A7.14 5.14660453403262 -4.11988575397304 0.000262135579791396 A1 A12
C03D6.1 8.84002842342741 -2.39387652910089 0.000125721565640122 A1 A12
C03E10.3 6.76997840895689 2.40483747986561 0.00206621163393637 A1 A12
C06B8.7 10.2976198129378 -2.50877918347593 4.03828025828815e-06 A1 A12
C06E4.5 6.59255780988141 -3.03621544734155 0.000125424218586772 A1 A12
C07G1.7 4.76883354836649 -5.74212834223004 2.77186010622446e-07 A1 A12
C16H3.3a 8.02519284273442 -2.41402520421891 0.000199344757721886 A1 A12
C28H8.6a 3.71381078588203 -4.65775953117027 0.00700197076768033 A1 A12
C37A5.9 10.232243889921 2.38068596079673 0.000199344757721886 A1 A12
C46A5.8 6.42351954482364 2.44799532432883 0.0051110763714813 A1 A12
C46G7.3 9.9126026089336 -2.52762421755446 6.55077414933132e-06 A1 A12
C54E10.1 4.84041009515945 -4.49905832275628 0.000190763117831276 A1 A12
D1054.5 3.85477649087327 -4.80403583947489 0.00256692577214678 A1 A12
F39E9.6 3.71434375823288 4.65831361389635 0.00118448276930548 A1 A12
F44E7.5a 7.6379742987305 -2.59307964572533 9.65019776747085e-05 A1 A12
F52C6.14 4.69796165269713 -4.34997364621015 0.000652892644925937 A1 A12
F53B6.6 6.21344509701635 -2.84617114337559 0.00258029754744656 A1 A12
F56A8.1b 5.48960806317282 -3.63219182423118 0.000667528872097423 A1 A12
F56F4.5 5.52848135801297 -5.21112940096091 1.1601750190638e-08 A1 A12
H14E04.3 5.63238082673633 -4.15302024207298 1.62492147474351e-05 A1 A12
K02C4.4 6.91401544837529 -2.35143586679817 0.00458247113061496 A1 A12
K08B4.6 7.46994496327508 2.03145855103849 0.00694863646535762 A1 A12
K10C8.2 8.10853737639419 -2.06347033132286 0.00371577715294434 A1 A12
K12H4.1 4.40611094600739 -5.37168031322709 2.03218922065834e-05 A1 A12
M01E5.1 3.71381078588203 -4.65775953117027 0.00700197076768033 A1 A12
R02F2.2 5.03426353652591 -3.51262814952204 0.00883284659589558 A1 A12
R05G6.5 8.21378434178053 4.26885931409559 1.66497028976914e-15 A1 A12
T05B9.2 6.58005144643754 -3.5278744770409 2.00769098934157e-06 A1 A12
T11F9.17 4.73491391245909 -4.38871383106319 0.000479039582713538 A1 A12
T14G10.8a.2 10.5187089718786 4.35141412652877 3.13144720806691e-17 A1 A12
W03C9.6.2 8.83052780579613 -2.23691830675366 0.00046902141333667 A1 A12
W05B2.2 6.33876214240846 -2.98808410989225 0.000537634412056873 A1 A12
Y106G6G.2 4.15662196377319 -5.11559808416234 0.000210824022887738 A1 A12
Y116F11A.1 6.58957263104027 -3.69131717048533 3.9057736448792e-07 A1 A12
Y45F10A.3b 7.36847150319359 2.75076905655513 2.0512962331001e-05 A1 A12
Y47H10A.1 8.07325151268431 -3.77524503406047 8.84794110283758e-12 A1 A12
Y48G1C.5 9.89052418045224 2.24361854110963 0.000667528872097423 A1 A12
Y50E8A.14 5.54814733861857 -6.53264787793907 1.07454342476805e-14 A1 A12
Y82E9BR.21 7.04310564113306 -2.76576462653735 0.000130611291095994 A1 A12
Y94H6A.7 8.01414476975892 2.6190661686741 2.12614420816983e-05 A1 A12
ZC123.4c 7.93924839915323 2.35077946445922 0.000262135579791396 A1 A12
ZC15.1 6.33876214240846 -2.98808410989225 0.000537634412056873 A1 A12
ZK1128.7 9.2564924146129 2.65102808452208 1.83390790104621e-05 A1 A12
ZK177.9 4.21009089408041 -5.17058023499652 0.000139489987322283 A1 A12
ZK250.15 5.27611755805208 -4.95130142478851 8.42566055965146e-07 A1 A12
ZK418.7 8.83729790275175 2.35994848608391 0.000262135579791396 A1 A12
B0244.2 7.28430523505299 -2.2703398479734 0.00483300285264283 A1 A13
B0348.5a 8.72410891264222 -3.72175136729556 9.06385788529211e-12 A1 A13
B0457.4 4.71436819263444 -4.03421229505326 0.00707975778504682 A1 A13
B0511.5 6.5431766790478 4.53088161666419 1.0074656368945e-10 A1 A13
C03A7.14 5.08730072776603 -6.06592465723124 6.37310427060361e-09 A1 A13
C03D6.1 8.64986244113272 -4.53022718095866 2.00490749132659e-17 A1 A13
C03E10.3 7.11947760815086 2.81178781311843 8.86679077837015e-05 A1 A13
C06B8.7 10.2400856511861 -2.94630284546942 6.37310427060361e-09 A1 A13
C06E4.5 6.50082235742742 -4.24374065561302 1.12115185163236e-08 A1 A13
C07G1.6 3.92040953684201 -4.87196385480523 0.00719415883769439 A1 A13
C07G1.7 4.76883354836649 -5.74212834223004 9.84146719707354e-07 A1 A13
C09G5.7 8.65469782962503 -2.85340965095853 9.55500647290653e-07 A1 A13
C16H3.3a 8.07333354327828 -2.13333847131652 0.00255881624470199 A1 A13
C18B10.6 8.32737955728103 2.08973324504204 0.00491681744899744 A1 A13
C37A5.9 10.0539049575457 2.16542781106229 0.00111299568926409 A1 A13
C39B5.3 7.18096958770259 -2.94648802795598 3.13755001797395e-05 A1 A13
C46G7.3 9.80834414330604 -3.44825018568072 1.27168498498847e-11 A1 A13
C54E10.1 4.80403583947489 -5.77798021325006 6.27454065759755e-07 A1 A13
F14F11.2 9.03317705887975 1.97533772078229 0.00856083537933214 A1 A13
F20D1.3 6.30586008022314 -2.69211180419546 0.00840173498225132 A1 A13
F32A7.6 4.35954585531559 -5.32397175656369 0.000191787804666782 A1 A13
F42G8.4b.1 6.83033229468068 2.28674225821423 0.00818294396320293 A1 A13
F44E7.5a 7.64862447509208 -2.5197844715108 0.000241358972380295 A1 A13
F44G3.6.2 4.85528201877289 -4.18329697159939 0.00232203628688747 A1 A13
F53B6.6 6.12279984878007 -3.84272382740113 1.58595550417633e-05 A1 A13
F56A8.1b 5.49528901809199 -3.55786845240784 0.00285884816658871 A1 A13
F56D12.4a 8.75592906737337 -1.91917897050312 0.0066969164984873 A1 A13
F56F4.5 5.62890181650611 -3.30717980280651 0.00587039078511165 A1 A13
F59H6.2 9.58433249179666 -1.91256431920141 0.00285884816658871 A1 A13
K03D10.1 8.35874268628407 -2.51126918659561 6.78316231058869e-05 A1 A13
K05C4.11 5.50601606667945 -4.09011602891058 0.000167330013399254 A1 A13
K08D12.6 6.44616755646315 -2.85296075894629 0.00208742304142651 A1 A13
K10C8.2 8.03124369431599 -2.51792683405279 9.90170776581147e-05 A1 A13
K11H3.2 9.24173147151107 1.94116548468134 0.00991363566673138 A1 A13
R05G6.5 7.96286089321119 4.00364856329182 3.0500262944124e-12 A1 A13
R186.1 7.32425632611448 -2.38481686163563 0.00206555607102883 A1 A13
R74.3b 7.97250628584221 -2.00850900765133 0.00707975778504682 A1 A13
T05B9.2 6.54830698889564 -3.98743074223042 9.20112275686093e-08 A1 A13
T13H5.3 7.43512010604196 2.13190629238974 0.00741046477147184 A1 A13
T14G10.8a.2 10.3558749980058 4.18011075650463 1.61181682357514e-16 A1 A13
T23G11.1 6.94516518825 2.6771499874845 0.000445636908591977 A1 A13
