ID	up_or_down	duration	completeness	stgen	wilcox_sig	overall_mRNA_fc	wilcox_dir	mRNA_fold_change	mRNA_before	mRNA_after	22G_fold_change	22G_before	22G_after	MAplot_significant	ID
Y102A5C.6	1	12	0	1	0	NA	0	NA	NA	NA	-0.640271839642688	517.164612213392	331.450293448357	0	Y102A5C.6
Y110A7A.20	2	1	1	9	0	-0.430705226218444	0	0.531681389640351	1.74822826656296	2.97287452152294	2.09595700660775	7.2217768516991	34.1488899511425	0	Y110A7A.20
Y110A7A.20	1	2	1	10	0	-0.430705226218444	0	-0.223749786253426	2.97287452152294	2.40211861641894	-2.91694910438095	34.1488899511425	3.65395776515119	0	Y110A7A.20
Y110A7A.20	2	1	0	12	0	-0.430705226218444	0	-0.0625645211466264	5.35036131008098	5.08085486612437	1.16778667987249	22.8252118203508	52.527331083236	0	Y110A7A.20
Y119D3B.8	2	1	1	4	1	0.488968182453248	1	0.000667302491407895	46.345869376794	46.3677737457382	1.33145038080222	189.993818530298	479.646532989797	1	Y119D3B.8
Y119D3B.8	1	5	1	5	1	0.488968182453248	1	-0.107174824922279	46.3677737457382	42.9764468167462	-1.48860155029588	479.646532989797	170.282146060987	1	Y119D3B.8
Y119D3B.8	2	1	1	10	1	0.488968182453248	1	-0.447733076548243	44.5931178228441	32.4286013216557	0.903793538848439	170.744449755712	320.330297411588	0	Y119D3B.8
Y119D3B.8	1	2	0	11	1	0.488968182453248	1	0.447518725667606	32.4286013216557	44.5863442506748	-0.961099596721493	320.330297411588	164.056209958772	0	Y119D3B.8
Y22F5A.3b	2	1	1	8	1	-0.404784032148604	-1	-0.109017726685506	262.156480480318	243.003729052252	1.11834664048121	110.066912649654	240.124080318995	0	Y22F5A.3
Y22F5A.3b	1	4	0	9	1	-0.404784032148604	-1	0.0978457923173242	243.003729052252	260.126520633258	-0.511748824453979	240.124080318995	168.117612067163	0	Y22F5A.3
Y23H5A.8b	1	2	0	11	0	NA	0	NA	NA	NA	-0.743150628333638	34.1036058080778	19.972060342807	0	Y23H5A.8
Y24F12A.3	1	3	1	1	0	NA	0	NA	NA	NA	-0.872589337477883	1387.18632963488	757.17978147758	1	Y24F12A.3
Y24F12A.3	2	2	1	4	0	NA	0	NA	NA	NA	0.310951595280867	904.18744963214	1121.90827232087	0	Y24F12A.3
Y24F12A.3	1	2	1	6	0	NA	0	NA	NA	NA	-0.533345114910986	1071.66698444903	740.160108252744	0	Y24F12A.3
Y24F12A.3	2	1	1	8	0	NA	0	NA	NA	NA	0.60770276208642	740.160108252744	1128.40263307798	0	Y24F12A.3
Y24F12A.3	1	4	0	9	0	NA	0	NA	NA	NA	-0.514170505061552	1128.40263307798	789.802531690525	0	Y24F12A.3
Y37E11AL.1	2	1	1	11	0	0.196039766161828	0	-1.21592771992049	9.60847446567576	3.56690754005399	0.193440123197004	518.862002651469	593.455507329121	0	Y37E11AL.1
Y37E11AL.1	1	1	0	12	0	0.196039766161828	0	2.10375607341788	3.56690754005399	18.6298011757894	-0.442678598800347	593.455507329121	436.380904383807	0	Y37E11AL.1
Y37E3.13a	2	1	1	8	1	-0.420792098187894	-1	0.162389562578329	99.8691354210737	111.886609060029	1.74032154983993	43.0696614716036	146.240981246907	0	Y37E3.13
Y37E3.13a	1	1	1	9	1	-0.420792098187894	-1	0.255725150840639	111.886609060029	133.779353468532	-0.347724995859266	146.240981246907	114.705245733325	0	Y37E3.13
Y37E3.13a	2	2	1	10	1	-0.420792098187894	-1	-0.565402055605575	133.779353468532	90.0794481157102	0.768442272720743	114.705245733325	196.095733396447	0	Y37E3.13
Y37E3.13a	1	1	0	12	1	-0.420792098187894	-1	0.0622553252260198	89.1726885013497	93.1490058789468	-0.615137803122654	158.349907003684	103.034380201732	0	Y37E3.13
Y38F2AR.10	2	4	1	5	0	-0.148951479270165	0	0.708917700235634	7.24496464777159	12.4770329467973	0.826843455324209	196.778064816327	349.818756581809	0	Y38F2AR.10
Y38F2AR.10	1	4	0	9	0	-0.148951479270165	0	1.99018322835294	0	2.97287452152294	-0.838292070783361	335.812623604008	187.381088449859	0	Y38F2AR.10
Y39B6A.25	2	1	1	1	0	0.580522941422339	0	-0.319900648443619	3.77386750226496	2.82446481933051	2.36929531848646	4.04034853291712	25.0429110605425	0	Y39B6A.25
Y39B6A.25	1	3	1	2	0	0.580522941422339	0	0.511481756667177	2.82446481933051	4.45182643660784	-1.01406745086275	25.0429110605425	11.8951027629237	0	Y39B6A.25
Y39B6A.25	2	1	1	5	0	0.580522941422339	0	0.801299777573944	4.34697878866296	8.31802196453152	0.542508434524037	13.6651433900227	20.3598218116397	0	Y39B6A.25
Y39B6A.25	1	2	1	6	0	0.580522941422339	0	0.000682011010046057	8.31802196453152	8.32242795175614	-4.41682770668174	20.3598218116397	0	0	Y39B6A.25
Y39B6A.25	2	1	1	8	0	0.580522941422339	0	-1.0519172198393	8.32242795175614	3.49645653312592	4.81155647962143	0	27.0816631938716	0	Y39B6A.25
Y39B6A.25	1	4	0	9	0	0.580522941422339	0	-0.178605294002898	3.49645653312592	2.97287452152294	-2.95284429763405	27.0816631938716	2.62683768854942	0	Y39B6A.25
Y39G10AR.17	2	3	1	8	0	-0.219280457783711	0	-0.432961339985069	231.640911323879	171.32637012317	1.74558236869704	55.8310426483751	189.571642357101	0	Y39G10AR.17
Y39G10AR.17	1	2	0	11	0	-0.219280457783711	0	-0.138416334776137	269.037285038921	244.333166493698	-1.64776677871602	323.984255176739	102.713453191579	0	Y39G10AR.17
Y47H10A.1	1	10	0	3	1	1.20238698444579	1	-0.387699115528525	32.6467272017908	24.7177970009568	-1.74998343780776	402.734193544703	119.032271850307	1	Y47H10A.1
Y48B6A.10	1	11	0	2	0	-0.118903395427253	0	-0.476250332864168	285.270946752381	204.784016083961	-0.508411651964802	89.8598573348879	62.8741146040253	0	Y48B6A.10
Y48E1B.11	2	1	1	4	0	0.143348344983421	0	0.0693196820626634	38.621557813995	40.5718020275209	0.965290939140919	949.969092651489	1855.72647236509	1	Y48E1B.11
Y48E1B.11	1	5	1	5	0	0.143348344983421	0	-0.465215159906538	40.5718020275209	29.1130768758603	-0.628159965389228	1855.72647236509	1200.30404044076	0	Y48E1B.11
Y48E1B.11	2	1	1	10	0	0.143348344983421	0	-0.0702349013308741	25.269433432945	24.0211861641894	0.542046607328075	1285.39924226352	1872.04436167913	0	Y48E1B.11
Y48E1B.11	1	2	0	11	0	0.143348344983421	0	-0.159558372623435	24.0211861641894	21.4014452403239	-0.534129977457658	1872.04436167913	1292.47761932737	0	Y48E1B.11
Y48G8AL.6	2	1	1	1	1	0.607632777528881	1	-0.0284375018439871	4043.07005075986	3964.13637393037	0.294158481300512	432.317293022132	530.320469517371	0	Y48G8AL.6
Y48G8AL.6	1	1	1	2	1	0.607632777528881	1	0.1620524820396	3964.13637393037	4435.50307300694	-0.219243972525767	530.320469517371	455.412505780508	0	Y48G8AL.6
Y48G8AL.6	2	1	1	3	1	0.607632777528881	1	0.083856485653758	4435.50307300694	4701.01601711947	0.0914650026667445	455.412505780508	485.285416005098	0	Y48G8AL.6
Y48G8AL.6	1	5	1	4	1	0.607632777528881	1	-0.157363375782271	4701.01601711947	4215.12043207351	-0.0818465966392843	485.285416005098	458.465560735262	0	Y48G8AL.6
Y48G8AL.6	2	1	1	9	1	0.607632777528881	1	0.131300288068918	4713.22340665374	5162.39660662459	0.180585401544148	433.306611101946	491.218647758741	0	Y48G8AL.6
Y48G8AL.6	1	1	1	10	1	0.607632777528881	1	-0.0755030670395271	5162.39660662459	4899.12091818643	-0.551069411113621	491.218647758741	334.946128472192	0	Y48G8AL.6
Y48G8AL.6	2	2	0	11	1	0.607632777528881	1	0.0712080371450075	4899.12091818643	5147.0475802979	0.574567898145917	334.946128472192	499.301508570174	0	Y48G8AL.6
Y48G9A.7	2	1	1	9	0	-0.382136718385909	0	-0.22152975260518	19.2305109321926	16.3508098683762	1.88494908105361	14.4435537033982	56.0392040223876	0	Y48G9A.7
Y48G9A.7	1	3	0	10	0	-0.382136718385909	0	-0.415316275607103	16.3508098683762	12.0105930820947	-2.58202632039788	56.0392040223876	8.52590145201944	0	Y48G9A.7
Y50D7A.7	2	6	1	3	1	0.484348808740442	1	0.84975315530245	3932.44668567026	7087.82829002436	0.460363668360639	3879.50280110783	5338.13957605608	0	Y50D7A.7
Y50D7A.7	1	4	0	9	1	0.484348808740442	1	0.27304197668084	2664.29987824195	3219.62310680935	-0.846018514135661	6867.90978596584	3820.29761171371	0	Y50D7A.7
Y53F4B.45	2	1	1	4	0	NA	0	NA	NA	NA	0.913611118610294	167.102997020623	315.664812309525	0	Y53F4B.45
Y53F4B.45	1	8	0	5	0	NA	0	NA	NA	NA	-0.902256546747689	315.664812309525	168.431253169019	0	Y53F4B.45
Y55F3AM.10	2	1	1	10	0	0.0583666791866033	0	0.4461080170982	53.511741387413	73.2646178007777	0.565411897567298	1050.73507541977	1555.36802203269	0	Y55F3AM.10
Y55F3AM.10	1	2	0	11	0	0.0583666791866033	0	0.191769040077945	73.2646178007777	83.8223271912687	-0.247959628240626	1555.36802203269	1309.59652819263	0	Y55F3AM.10
Y62E10A.4a	2	1	0	12	0	0.181847946578936	0	-0.502989126025538	19.6179914702969	13.548946309665	1.43293179747319	12.8391816489473	36.3650753653172	0	Y62E10A.4
Y66D12A.3	2	3	1	2	0	0.049792913480978	0	0.832541771922275	7.06116204832627	13.3554793098235	0.314436636796366	223.913087129557	278.685264731355	0	Y66D12A.3
Y66D12A.3	1	1	1	5	0	0.049792913480978	0	-0.215741859745724	13.0409363659889	11.0906959527087	-0.788536045568867	409.954301700682	236.914290171807	0	Y66D12A.3
Y66D12A.3	2	3	1	6	0	0.049792913480978	0	0.157312930686124	11.0906959527087	12.4836419276342	0.243975657399209	236.914290171807	280.750385888972	0	Y66D12A.3
Y66D12A.3	1	1	1	9	0	0.049792913480978	0	-0.202591112431877	6.99291306625184	5.94574904304589	-0.866145270473033	296.092850919663	161.988324127214	0	Y66D12A.3
Y66D12A.3	2	1	1	10	0	0.049792913480978	0	0.905484537426025	5.94574904304589	12.0105930820947	1.09484089672478	161.988324127214	347.125987689363	0	Y66D12A.3
Y66D12A.3	1	1	1	11	0	0.049792913480978	0	0.0515806766795235	12.0105930820947	12.484176390189	-1.11455312099047	347.125987689363	159.776482742456	0	Y66D12A.3
Y66D12A.3	2	1	0	12	0	0.049792913480978	0	-2.3236500780363	12.484176390189	1.69361828870812	1.02989541799078	159.776482742456	327.285678287855	0	Y66D12A.3
Y67D8A.3	1	3	1	1	1	-0.243911237077358	-1	-0.130155426171017	276.75028349943	252.78960133008	-1.6975139986314	136.025067274877	41.2471476291289	0	Y67D8A.3
Y67D8A.3	2	2	1	4	1	-0.243911237077358	-1	0.471713512317019	234.819071509089	326.023409149722	0.674891685918192	119.032271850307	190.628750290817	0	Y67D8A.3
Y67D8A.3	1	2	1	6	1	-0.243911237077358	-1	-0.0119092366968108	316.084834652198	313.478119516148	-1.08748844507069	194.343753656561	90.9248408844965	0	Y67D8A.3
Y67D8A.3	2	4	1	8	1	-0.243911237077358	-1	-0.345530035039144	313.478119516148	246.500185585377	1.41269357504313	90.9248408844965	243.734968744845	0	Y67D8A.3
Y67D8A.3	1	1	0	12	1	-0.243911237077358	-1	0.108157385654863	303.187140904589	326.868329720668	-0.839666708727356	152.643604048596	84.8518425190735	0	Y67D8A.3
Y69A2AR.31	1	8	0	5	1	0.394579854510424	1	-0.38655902942959	92.7355474914764	70.703186698518	-0.3332216662413	2670.16901841044	2119.2723613025	0	Y69A2AR.31
Y71H2AL.1	2	4	1	8	0	0.0373792180184989	0	-0.0195761479847238	625.569167707003	617.124578096725	0.558792199702694	580.642843543101	855.780556926343	0	Y71H2AL.1
Y71H2AL.1	1	1	0	12	0	0.0373792180184989	0	0.206346762798018	513.634685767774	592.766401047843	-0.681012346759866	881.623806561051	549.516694409238	0	Y71H2AL.1
Y73F8A.31	1	3	1	2	0	NA	0	NA	NA	NA	-0.310832207515195	111.956543564778	90.0629209192795	0	Y73F8A.31
Y73F8A.31	2	1	1	5	0	NA	0	NA	NA	NA	0.605253781033658	69.0089741196147	105.500894842133	0	Y73F8A.31
Y73F8A.31	1	2	1	6	0	NA	0	NA	NA	NA	-0.28946974338907	105.500894842133	86.1393229432072	0	Y73F8A.31
Y73F8A.31	2	1	1	8	0	NA	0	NA	NA	NA	0.588082713038496	86.1393229432072	129.991983330584	0	Y73F8A.31
Y73F8A.31	1	2	1	9	0	NA	0	NA	NA	NA	-1.54853185169075	129.991983330584	43.7806281424903	0	Y73F8A.31
Y73F8A.31	2	1	1	11	0	NA	0	NA	NA	NA	0.773278905371602	59.6813101641361	102.713453191579	0	Y73F8A.31
Y73F8A.31	1	1	0	12	0	NA	0	NA	NA	NA	-0.751402691468813	102.713453191579	60.6084589421954	0	Y73F8A.31
Y75B12B.4	2	3	0	10	0	0.071753593772895	0	0.0779274281503097	130.806478947009	138.121820444089	2.12000073531531	71.8002301536841	315.458353724719	0	Y75B12B.4
Y76A2B.3	2	1	1	10	0	-0.111475384956625	0	-0.0927484330775243	2213.30508127383	2075.43048458596	1.0071354725801	903.632164861	1817.23499520186	0	Y76A2B.3
Y76A2B.3	1	2	0	11	0	-0.111475384956625	0	0.20125081899214	2075.43048458596	2386.26114429612	-0.264964321727698	1817.23499520186	1512.17028309824	0	Y76A2B.3
Y94H6A.4	2	2	1	3	0	0.0426678943309291	0	0.222197728760629	35.6146114928627	41.7112824391146	0.440757116528188	635.538347619067	862.983970914726	0	Y94H6A.4
Y94H6A.4	1	3	1	5	0	0.0426678943309291	0	-0.174323046859457	37.6738161684123	33.2720878581261	-0.345617814082514	1064.51467008277	837.529033615178	0	Y94H6A.4
Y94H6A.4	2	1	1	8	0	0.0426678943309291	0	0.25544742398492	29.1284978311465	34.9645653312592	0.207137798483915	792.800805606926	915.360215952861	0	Y94H6A.4
Y94H6A.4	1	1	1	9	0	0.0426678943309291	0	0.0855202206060364	34.9645653312592	37.1609315190368	-0.140926235272477	915.360215952861	830.080709581617	0	Y94H6A.4
Y94H6A.4	2	1	1	10	0	0.0426678943309291	0	-0.298596232306841	37.1609315190368	30.0264827052367	0.326817994483717	830.080709581617	1041.37796306809	0	Y94H6A.4
Y94H6A.4	1	2	0	11	0	0.0426678943309291	0	0.0135248224277156	30.0264827052367	30.3187140904589	-0.52243236925608	1041.37796306809	724.700475296139	0	Y94H6A.4
ZC123.4c	2	3	1	8	0	0.181882992878168	0	-0.181634728926123	101.256206746366	89.159641594711	1.14633907430168	384.43660795024	852.169668500494	0	ZC123.4
ZC123.4c	1	2	0	11	0	0.181882992878168	0	-0.444401380179197	82.8730922664534	60.6374281809178	-0.956266758972211	795.344806881242	409.427237027543	0	ZC123.4
ZC416.1	2	1	1	8	1	-0.616893280018412	-1	-0.728382365091619	116.513991324586	69.9291306625184	0.884348222624904	780.039424430154	1440.74448191397	0	ZC416.1
ZC416.1	1	1	1	9	1	-0.616893280018412	-1	0.248135504481723	69.9291306625184	83.2404866026424	-0.834826362791532	1440.74448191397	807.314782947522	0	ZC416.1
ZC416.1	2	3	0	10	1	-0.616893280018412	-1	0.494780593245432	83.2404866026424	117.703812204528	0.804166088419025	807.314782947522	1410.42769734836	0	ZC416.1
ZK1010.5	2	2	1	8	0	-0.909638603021289	0	-1.02433737393513	15.2577845782196	6.99291306625184	1.95507613067232	12.7613811767714	52.3578821748185	0	ZK1010.5
ZK1010.5	1	3	0	10	0	-0.909638603021289	0	-0.438639314718757	13.3779353468532	9.60847446567576	-1.27012298032505	54.287978896688	21.9237465909071	0	ZK1010.5
ZK662.3b	2	6	1	3	0	0.0652819046496163	0	-0.124321770934566	724.163767021542	664.290794400714	0.818866359520154	190.321644206779	336.495076192214	0	ZK662.3
ZK662.3b	1	4	0	9	0	0.0652819046496163	0	0.262793711325273	671.319654360177	805.648995332718	-0.394581866553814	362.89428679788	275.817957297689	0	ZK662.3
